PGA_of_the_recording_scale1,PGA_of_the_recording_scale2
2.257,1.17577012
1.8685,1.5251000000000001
7.1595,5.84059626
5.883000000000001,7.689128700000001
1.9980000000000002,0.9020365200000001
3.88266,3.79929
1.38876,1.2325599999999999
2.2005,3.0375
1.70172,1.24758
3.35454,3.43
2.4938999999999996,5.608266
1.3692,1.3492444
1.1736,1.8119999999999998
3.55992,5.49348072
3.79464,9.3817042
2.9633399999999996,2.53071357
3.502,1.4756
5.1088000000000005,3.3480000000000003
4.0788,1.98
2.781,2.0385
6.7774,7.955104850000001
2.6780000000000004,1.0857847
2.2393799999999997,2.03112
3.70359,2.77479
1.30152,1.36
2.73702,6.2900552
1.67475,1.6865554999999999
2.90928,4.5904
3.78015,5.961332100000001
2.34465,5.924014250000001
3.79929,3.3158194300000003
3.41992,2.82498
1.6752399999999998,1.93
1.64052,4.1567148000000005
3.31576,3.6815097199999998
2.05716,3.5787
1.36276,2.36944086
2.49984,6.9637392
2.59532,2.49730481
2.0385,1.08267
1.6605,1.23
1.62,2.639184
3.9285000000000005,2.80450086
2.3355,2.6123
5.3055,5.93114814
1.7415000000000003,3.1191748500000003
3.1995000000000005,1.9794690300000002
1.1472,1.6
1.35513,4.1567148000000005
1.5774000000000001,2.1202412
1.25475,2.6425
2.26572,4.769065680000001
1.12569,3.79620505
2.0936399999999997,2.43883948
3.32,7.3017424
2.4,3.6239999999999997
2.01,3.03348798
1.57,3.79620505
3.83,3.1988887700000004
2.5732044,1.12758282
8.555354800000002,5.8739
8.6653208,5.94624012
4.838504,5.319523000000001
5.806204800000001,2.20497816
1.3106945600000002,2.0536000000000003
3.48876052,5.46329676
3.4405732199999997,8.63213505
2.82377578,2.4471916700000005
2.7331000000000003,2.73164838
3.5031999999999996,5.6096788
5.9645,3.29911505
2.9429361,4.7150317500000005
2.97312006,1.64538143
5.34370265,1.84583399
2.05706492,2.11791
2.30173784,3.6274324200000003
3.46166872,4.3311771199999995
2.0661268799999997,3.6595276799999996
3.04481856,3.2860799999999997
2.4104813600000004,5.4796000000000005
1.11462108,1.1771099999999999
1.2958602799999999,1.24124
3.0357566,4.522500000000001
2.492039,1.97175
1.9120735599999998,2.11
1.12368304,2.7271568000000004
3.4979165599999997,3.7200595599999997
2.61890644,4.3639
1.09649716,1.82612958
3.2351197199999997,8.63213505
3.4072969599999996,3.14042344
4.601,3.0561832200000003
4.7515,3.54717376
3.7195,3.5638
3.354,1.49292
7.353,4.617
6.3425,2.95
8.213,8.4014024
6.148999999999999,2.7563135599999997
4.9665,3.4881
5.6975,6.40760725
3.09756,3.76426912
2.25786,4.477
1.10094,1.15404
3.50808,3.5983199999999997
1.25022,1.1631200000000002
1.35285,1.03965
2.2671900000000003,2.43
3.40545,8.027518
2.59374,2.67921388
2.7710100000000004,4.482318060000001
3.5274638100000004,2.80052552
5.18408649,5.82635328
2.94193338,3.8110000000000004
3.59886996,2.46456
3.39893274,4.9028
4.19868162,2.81358
4.8556182,2.9512
2.22787188,2.1060000000000003
2.8705272299999995,1.4411699999999998
4.92702435,3.45
2.82768354,4.354653600000001
4.61283729,3.11289958
2.08505958,2.2046
5.54111724,5.85568824
2.15646573,3.65112715
3.35608905,1.9627646500000002
3.82095992,6.234500000000001
1.4059318399999998,1.21272
2.00685432,3.6462000000000003
3.2767282399999997,2.76573
4.35385344,3.3331199999999996
3.08397952,3.6720000000000006
4.3311771199999995,2.73894
3.29940456,2.91
2.33566096,4.5305992
3.9116652,3.3249237000000003
2.24495568,2.9898
1.65537136,2.20342908
3.53750592,7.544050800000001
1.88213456,1.38646354
2.0705222400000003,2.3865000000000003
5.7782016,3.5208
2.23102784,2.8634
3.48297152,2.0766899999999997
2.69649408,1.45824
1.97421888,1.6605
5.264583679999999,2.3517599999999996
4.01264,2.5
2.2470784,3.0790480000000002
3.210112,3.02
5.79425216,5.44820478
3.5311232000000006,5.319523000000001
4.30155008,2.2383869200000004
6.0495,3.19806
2.3680000000000003,1.11104
4.8285,3.5235
2.1645,0.8388899999999999
1.9055000000000002,2.2652996
2.294,1.19504504
2.5160000000000005,2.0536000000000003
3.108,4.0621812
1.63326,3.4402
3.44256,3.36864
1.01712,0.9027200000000001
3.55992,2.60988
1.74084,1.78
3.4914599999999996,7.8515724
3.2958600000000002,3.24782402
1.97556,3.0502000000000002
1.9657799999999999,3.03348798
1.79952,4.4490556
3.15894,2.69775737
4.0582,1.88529
6.077000000000001,3.9825000000000004
6.942200000000001,2.41629
3.2960000000000003,1.6
5.047000000000001,3.6995000000000005
2.7178799999999996,2.4651199999999998
1.8087299999999997,2.5515
1.50249,1.12569
2.1819599999999997,2.28
3.23466,7.4337016
1.6077599999999999,1.61909328
1.78002,2.8086
3.20595,8.10018275
0.9665699999999999,0.84357119
2.05716,2.37
2.4477599999999997,6.2020824
1.72732,3.0049
1.75336,4.884289300000001
3.22028,3.09866249
3.3615000000000004,1.78533
1.4580000000000002,1.08
2.5515,4.1567148000000005
4.671,3.33456116
4.1715,4.6659
1.3635000000000002,1.52428998
3.2805000000000004,5.87565495
3.4425,2.12980845
0.9464400000000001,1.32
2.19402,6.7299192
0.8245499999999999,1.1083079
1.6275899999999999,3.4277
1.48419,3.12403986
1.48419,5.00518755
1.2188999999999999,1.4198723
2.75,6.0481300000000005
1.01,0.97338346
2.6,3.926
2.06,1.7205511400000002
4.5525924,1.99495422
3.6068848,2.4764
3.5409052000000005,2.42980878
2.3532724000000003,2.5872225500000003
2.8371228000000004,1.0774325100000002
2.08169136,3.2616
2.22625326,3.48624738
3.81643416,9.5751414
1.8022050200000002,1.5618595300000002
3.8202999999999996,3.8182709399999997
4.8471,2.68105299
5.59912458,8.97065015
1.7355777,0.96050185
6.84284095,2.36366977
2.87264132,2.9576100000000003
3.5341644,5.5696797
1.4227277200000001,1.78009112
2.8001456399999998,4.95962304
2.2745519599999997,4.6434999999999995
2.57359664,2.77752
1.73083436,1.8278699999999999
3.24418168,3.10744
3.1626240400000003,4.711500000000001
3.42542088,2.71026
2.3832954799999997,2.63
3.58853616,8.709307200000001
3.32573932,3.53694782
1.86676376,3.1106000000000003
2.02081708,3.36551154
1.0330634399999998,2.7564801
2.1748704,2.0045256
4.7945,3.18471429
8.471,6.32392064
4.0634999999999994,2.5515
5.074,2.36
5.418,5.5422864
5.2675,2.3611777000000003
4.3214999999999995,3.0351
2.19255,2.6644676
1.4928000000000001,2.9600000000000004
3.2841600000000004,3.44256
1.56744,1.6077599999999999
2.9296200000000003,2.72552
1.6980600000000001,1.30494
1.9313099999999999,2.07
3.1815300000000004,7.499681200000001
3.21885,3.3249237000000003
1.2688800000000002,2.05250928
3.62004,3.24064972
4.37005638,3.4694769599999997
5.3126175600000005,5.970808320000001
5.41258617,7.011500000000001
2.9990583,2.0538
2.6420275500000003,3.8110000000000004
5.24121141,3.51219
5.3126175600000005,3.2289600000000003
2.49921525,2.3625000000000003
1.49952915,0.75285
3.2561204399999997,2.28
2.37068418,3.6508712
1.4852479200000002,1.00229584
2.95621461,3.1256999999999997
4.5699936,4.829433600000001
4.9841492700000005,8.43869785
3.64171365,2.12980845
3.8776507199999997,5.48929152
2.08622144,3.4040000000000004
4.11575208,3.55014
2.92524528,5.3148
4.21779552,3.56004
3.29940456,2.52588
2.8118636799999996,3.3480000000000003
1.65537136,1.0468199999999999
4.09307576,3.61
4.1951192,8.137484
4.467235039999999,5.9494
3.16334664,4.21066242
4.24047184,9.043189100000001
2.1668256,1.3203
1.7174099200000001,2.2042
4.18919616,2.4977699999999996
3.09775808,1.6752399999999998
2.37548288,1.998
4.87937024,2.17968
5.60164544,3.49
3.5953254400000003,4.9264768000000005
5.55349376,3.33456116
5.52139264,5.1944
5.84240384,8.801392600000002
2.5680896000000004,1.3363504000000002
4.9395,2.6112599999999997
4.551,5.0676
4.8285,2.2654799999999997
4.0515,2.9565
2.6455,1.02531
5.272500000000001,2.85
3.9034999999999997,4.6405652
1.9425000000000001,1.0119333
2.8305000000000002,2.3103000000000002
1.9055000000000002,1.55447394
3.7,4.83593
6.234500000000001,2.81468803
1.43766,3.0282
3.3251999999999997,2.9512
3.3741000000000003,4.657500000000001
1.7604,1.2906
1.04646,1.07
3.6479399999999997,8.203463600000001
1.1442599999999998,1.12758282
1.34964,2.0837999999999997
3.6577200000000003,5.6444005200000005
1.40832,3.4818696
2.0048999999999997,1.7121989499999999
4.0994,1.42683
2.1630000000000003,1.05
2.9954099999999997,2.71684
1.95228,2.7540000000000004
1.0431300000000001,0.7815300000000001
1.8182999999999998,1.9
2.89971,6.6639396
2.70831,2.72740118
3.55047,5.6021
2.4977699999999996,3.9390067799999997
2.12454,5.367882300000001
3.81843,3.3325238100000005
1.7880800000000001,2.781
1.8661999999999999,1.54155
0.9808399999999999,1.13
3.2984,8.357416
3.06404,3.4020233799999997
3.2289600000000003,5.6172
1.9963999999999997,3.4711554
0.88536,2.4663243
1.18916,1.1442500300000003
2.1465,1.14003
4.671,3.46
4.32,7.0378240000000005
2.214,1.5805434399999998
1.4580000000000002,1.6308
4.1445,4.6332378599999995
1.998,3.5785882
2.403,1.48668982
1.9143899999999998,2.67
1.75665,2.3611777000000003
2.3661,4.983
1.96458,4.13520252
1.34079,4.5215945500000005
2.0936399999999997,2.43883948
1.03,0.9926583800000001
1.86,2.8086
1.48,2.23361304
2.38,1.98782122
5.894177600000001,2.58283928
7.631640400000001,5.2397
7.3017424,5.01053736
2.7051636,2.9740969500000003
6.1800892,2.3469653900000003
1.70583042,2.6727
2.01422914,3.15422382
3.24782402,2.81468803
3.7146,3.71262708
2.8237,4.5215945500000005
5.0585,2.7979836500000004
5.31237696,8.5112368
3.9993747,2.21333035
9.188267,3.1738322
2.0842508,2.1459
3.47979264,5.48399232
1.36835596,1.7120621599999999
2.3107998,4.7175
2.47391508,2.66994
2.1295606,4.841
3.5975981200000002,3.79929
3.50697852,3.35916
3.19887188,4.7655
3.47979264,2.7532799999999997
1.7489582799999999,1.93
2.2564280400000003,5.476306800000001
2.18393236,2.3226278600000003
3.14450012,5.2397
3.28042952,5.46329676
1.1780548,3.1433545000000005
1.18711676,1.0941368900000001
3.8055,2.84094912
5.332,2.37336
6.063,3.807
7.826,3.64
3.5689999999999995,3.6508712
6.148999999999999,2.7563135599999997
7.9334999999999996,5.5719
6.3855,7.181356050000001
2.97627,3.6168730399999998
1.60476,3.182
2.99493,3.13938
3.56406,3.6557399999999998
1.9219800000000002,1.7880800000000001
1.44615,1.11135
1.1849100000000001,1.27
3.5920500000000004,3.7104221
1.8939899999999998,3.06367194
2.29518,2.05463874
5.16980526,4.10441392
4.64139975,5.216432
4.284369,5.550000000000001
4.94130558,3.38388
4.4271813,2.6908
4.9984305,4.7250000000000005
5.612523390000001,2.81781
2.6563087800000003,1.86
1.87084113,1.26250726
2.9990583,3.1710000000000003
1.9279660500000002,2.0374173
2.89908969,4.90846895
2.75627739,1.61197267
4.20645736,5.95475776
2.2109411999999997,3.6075
2.67580576,2.30808
2.42636624,4.4084
1.49663712,1.26324
2.267632,1.736
3.65088752,4.347
2.41502808,1.52721
3.7189164799999994,3.28
1.99551616,3.8708032
1.54198976,1.3106945600000002
1.5986805599999998,2.1290999999999998
3.59419672,4.78415766
2.8118636799999996,5.9965532
2.85721632,2.1047518800000002
5.74610048,6.623
2.47178624,1.50612
5.2966847999999995,3.1580999999999997
2.00632,1.085
5.66584768,4.7655
2.90515136,1.29777
6.40417344,3.99
3.8521343999999997,5.278368
5.52139264,3.31528624
6.40417344,6.024900000000001
3.4669209600000004,3.25986768
3.83608384,5.77893635
5.98685888,3.1153668700000003
4.588,2.42544
3.7925,4.223
2.8305000000000002,1.46421
6.5675,3.0814
5.6055,4.0905
3.515,1.3622999999999998
2.627,1.42
1.8870000000000002,2.2433064000000003
5.383500000000001,2.80450086
2.442,1.9921413600000002
4.421500000000001,5.77893635
6.697000000000001,3.02349278
1.21272,2.5544000000000002
3.09048,3.02412
2.56236,2.27416
3.3349800000000003,4.6035
2.85576,2.0936399999999997
2.85576,2.92
3.77508,8.4893752
3.50124,3.45021068
1.6625999999999999,2.5669999999999997
3.912,6.036792
2.17116,5.367882300000001
4.5938,2.14915358
4.6968,3.4409714399999998
2.1218,2.4905039500000004
4.1406,1.67879019
2.41164,2.18736
2.38293,3.3615000000000004
1.32066,0.9894599999999999
3.26337,3.41
2.50734,5.762218400000001
1.5981899999999998,2.5217
2.0862600000000002,3.29005164
2.6795999999999998,6.770302
2.86143,2.49730481
3.07272,2.53818
1.88356,2.17
2.18736,5.5422864
2.52588,2.80450086
2.6473999999999998,4.6055
2.72552,7.5924101
4.8870000000000005,2.59554
2.7135,2.01
2.4165,3.9367828000000005
3.9690000000000003,2.83341324
2.8890000000000002,3.2314000000000003
4.806,5.37274488
1.3770000000000002,2.4663243
4.5495,2.81468803
0.73134,1.02
1.5630600000000001,4.794517600000001
1.47702,1.9853167600000001
2.25138,4.7414000000000005
1.4555099999999999,3.06367194
2.23704,7.544050800000001
0.90342,1.0523759400000001
1.77,3.8927964000000004
3.54,3.41166084
3.48,5.2548
2.35,3.5466153
1.62,3.9171033000000004
3.65,3.04854935
8.6213344,3.77788432
5.5202932,3.7901
3.1890140000000002,2.1883371
6.4220144,7.0604578
4.3766468000000005,1.66208581
3.4598481399999996,5.4209
2.0238666,3.1693158
2.63102658,6.601044450000001
2.08169136,1.8040730400000002
3.1408,3.13913184
2.5217,4.03800155
5.149100000000001,2.8480967900000005
1.59974988,2.5630429
5.6594925,3.13207125
9.5267821,3.29076286
2.5373487999999997,2.6124
1.19617872,1.8851223600000002
1.5133473199999998,1.8934727199999999
3.47073068,6.14736448
1.5405332,3.145
1.9120735599999998,2.06358
1.59490496,3.6256
3.5975981200000002,3.79929
1.8214539599999997,1.7446799999999998
2.45579116,3.6585
1.8395778799999998,1.4555099999999999
3.46166872,3.82
2.3107998,5.608266
2.42860528,4.0468
2.0026931599999998,3.33532758
1.75802024,4.6908521
3.0810664,2.8397446
5.826499999999999,3.87021333
4.536499999999999,3.3866681599999997
2.15,1.35
6.514499999999999,3.03
5.460999999999999,5.586272800000001
5.3965,2.4190024599999997
2.15,1.51
1.17558,1.42860816
3.48009,6.9005
2.86431,3.0024599999999997
1.3062,1.3397999999999999
1.05429,0.9808399999999999
2.84565,2.1868499999999997
3.2655000000000003,3.5
2.04327,4.8165108000000005
2.2112100000000003,2.28407802
3.3961200000000002,5.49348072
3.15354,2.82304022
1.97080974,1.5646660799999998
2.47065279,2.77674688
2.3421217199999997,3.034
1.97080974,1.34964
2.38496541,3.4402
4.69852467,3.14853
2.94193338,1.7880800000000001
3.17043306,2.9970000000000003
3.2989641300000003,1.65627
2.54205894,1.78
1.8851223600000002,1.27214472
2.79912108,2.95802808
2.5706214000000003,4.352337
2.02793466,1.18601098
1.7574148,2.4878368
2.40368992,3.9220000000000006
4.3765297599999995,3.77508
4.44455872,3.7514399999999997
1.9615016799999998,1.5016399999999999
3.7302546399999996,4.4415000000000004
2.9479216,1.8642
2.9139071199999997,2.57
1.68938584,3.2769868000000004
3.3447572,2.8430507
4.43322056,5.904100000000001
3.2540519199999998,4.33139826
2.29030832,4.884289300000001
2.24495568,1.6537336200000001
4.8954208,5.6425
5.104078080000001,3.11004
3.51507264,4.5114
2.29523008,1.36851
5.08802752,2.75156
6.35602176,5.346
4.4139040000000005,2.75
4.68676352,6.4220144
6.03501056,3.62368496
3.75583104,3.5334
2.43968512,2.2939809600000003
2.71254464,4.08636085
5.66584768,2.94832307
4.9395,2.6112599999999997
5.1985,2.68917
3.4040000000000004,1.59712
4.9025,3.5775
4.458500000000001,1.72797
5.1985,2.81
2.5345000000000004,3.0130684000000003
4.1625000000000005,3.3975
6.882000000000001,3.1070146800000003
2.6210400000000003,5.5208
1.29096,1.26324
2.6112599999999997,3.6045000000000003
3.23718,2.3732699999999998
2.7579599999999997,2.82
2.13204,4.794517600000001
1.40832,1.3877942399999998
1.84842,2.8539
1.69194,2.61091254
2.95356,2.52236138
3.2136,1.49292
2.6162,1.7145000000000001
7.189400000000001,2.50233
2.9252,3.1230344
3.68445,3.3418
2.4882,3.5100000000000002
2.85186,2.13666
3.14853,3.29
2.32551,5.344347600000001
1.21539,1.22395742
2.68917,4.2431
2.92842,4.61814588
1.88529,4.76339105
2.76573,2.41378291
1.8228,2.8350000000000004
1.2325599999999999,1.0181399999999998
2.75156,3.17
2.5172,6.3780280000000005
1.5016399999999999,1.66728058
2.4303999999999997,4.228
3.3678399999999997,5.85568824
2.821,7.858386250000001
2.93384,2.82304022
5.251500000000001,2.78913
5.2785,3.91
4.7385,7.7196132
3.4965,2.4961021399999996
4.468500000000001,4.9981
3.5100000000000002,3.9239148000000004
2.8890000000000002,5.174445100000001
2.9295,1.81242523
2.02194,2.82
2.11515,6.4879940000000005
1.8857099999999998,2.53465198
2.25855,4.7565
1.6204199999999997,3.4107874799999998
2.85366,3.32417162
1.13,2.4852316
3.81,3.67187226
2.35,3.5485
3.28,4.95016944
1.45,3.5060492500000002
3.18,2.65599642
4.4866128000000005,1.96604184
7.873565600000001,5.4058
7.1917764,4.9350774600000005
3.5409052000000005,3.8929236500000006
7.235762800000001,2.7478705100000003
3.1321745,4.9075
2.3226278600000003,5.827295650000001
1.33960694,1.16095441
5.7984,5.79532032
3.0955,4.95682825
3.4579,1.91265151
4.04465064,6.480146200000001
3.9088228199999997,2.16321721
7.084637450000001,2.4471916700000005
1.2505504799999998,1.28754
1.93019748,3.04190199
1.05118736,1.31522656
2.1748704,3.8521343999999997
3.38011108,6.9005
1.27773636,1.3789799999999999
0.9786916800000001,2.2248
2.99950876,3.1676699999999998
1.57678104,1.5103199999999999
1.24148852,1.8495000000000004
1.9211355200000002,1.52004
1.12368304,1.24
2.23830412,5.432320400000001
1.2324265600000002,1.3106945600000002
3.09012836,5.149100000000001
2.96326092,4.9350774600000005
1.7489582799999999,4.66667245
3.28042952,3.02349278
5.933999999999999,3.94161948
6.837,5.104078080000001
3.268,1.45464
3.87,2.43
2.3435,1.09
3.053,3.1230344
5.332,2.39009008
4.085,2.8689999999999998
8.213,9.2366263
2.12724,2.5851004799999995
2.4631200000000004,4.884
1.1849100000000001,1.24206
1.07295,2.3689999999999998
2.96694,3.04326
1.4928000000000001,1.3888
1.3995000000000002,1.0755
2.32317,2.49
3.38679,7.9835316
2.4258,3.9239148000000004
2.1365700000000003,1.91265151
4.812774510000001,3.82095992
4.8556182,5.4571904
2.32784049,3.0155
3.04190199,2.0831399999999998
1.82799744,1.22496
5.19836772,3.15952
2.52777771,2.3895000000000004
5.18408649,2.6027099999999996
5.52683601,8.5113684
4.78421205,3.2285491
3.74168226,3.9562000000000004
3.4274952,3.6220752
4.270087770000001,7.229715350000001
2.19930942,1.28623726
1.2812120799999998,1.8137132799999998
1.984178,3.2375000000000003
2.19960304,1.89732
3.82095992,6.942200000000001
2.73249656,2.3063700000000003
1.46262264,1.11972
3.08397952,3.6720000000000006
1.79142928,1.13286
2.3469991199999996,2.07
2.3469991199999996,4.5525924
3.1520084799999997,2.67921388
3.0272887199999996,4.0317
3.401448,4.527594000000001
1.9501635199999998,4.1588998
3.4808151199999995,2.56412233
1.86186496,2.146
4.51020736,2.74818
4.84726912,2.8901399999999997
4.4139040000000005,2.387
3.35456704,2.8215
3.08170752,1.3766399999999999
2.76069632,1.72
2.6483423999999998,3.6288780000000003
2.0705222400000003,1.24323234
4.71886464,4.4394
4.62256128,4.34649024
3.51507264,5.2953433500000004
6.11526336,3.18218439
5.550000000000001,2.934
4.7545,5.2942
5.846000000000001,3.02412
2.1275,0.9981999999999999
3.2560000000000002,2.3760000000000003
2.109,1.0986704399999998
2.3680000000000003,1.9328
2.0720000000000005,1.69030176
3.9960000000000004,5.2228044
3.6445000000000003,1.64538143
2.12226,4.4702
1.5648,1.5312000000000001
3.69684,3.28104
2.0538,2.8350000000000004
2.12226,1.55589
1.3203,1.35
2.69928,6.0701232
2.5428,2.5057396
1.75062,2.7029
2.2005,5.44042125
2.3961,2.04628655
3.2754000000000003,1.52163
5.1088000000000005,2.15264
2.9457999999999998,3.1450276
2.2866000000000004,1.06975806
4.7174000000000005,5.53713985
2.2393799999999997,2.03112
3.29208,4.644
1.15797,0.86757
2.3925,2.5
2.4403499999999996,2.4575522999999997
2.86143,4.5149
1.55991,2.45999274
3.6461699999999997,9.21244665
2.05755,1.79572085
0.88536,1.3770000000000002
1.63184,1.3479599999999998
3.06404,3.53
1.71864,4.354653600000001
1.5624,1.7347428
1.59712,2.7784
2.6908,4.6785138
0.9634800000000001,2.6839411500000003
3.04668,2.93161869
4.7655,2.5310099999999998
3.2805000000000004,2.43
4.941000000000001,8.049511200000001
5.13,3.6622348
2.9160000000000004,3.2616
4.684500000000001,5.236917060000001
2.4570000000000003,4.400696300000001
3.4154999999999998,2.11310407
1.96458,2.74
2.48082,7.6096472
1.29777,1.74438026
2.20836,4.6508
1.9789199999999998,4.16538648
0.7958700000000001,2.6839411500000003
0.8460599999999999,0.98555842
3.57,7.8515724
3.41,5.149100000000001
1.52,2.2939809600000003
2.12,5.1260858
8.6213344,3.77788432
6.553973600000001,4.4998
5.2343816,3.59189124
4.7725244,5.24698405
2.9470888000000004,1.1191934600000002
3.21891164,5.0434
3.43093576,5.37274488
2.96833768,7.447332200000001
2.92978784,2.53906576
4.8773,4.8747095400000005
5.0887,2.81468803
3.74281104,5.9965532
4.54268598,2.51400919
2.78065975,0.96050185
2.3289237199999997,2.3978099999999998
3.18980992,5.02699296
1.0602493199999998,1.32656472
2.65515428,4.7028140800000005
2.6279684,5.365
2.19299432,2.3667599999999998
1.50428536,3.4196
2.51016292,2.65089
3.46166872,3.31576
3.2351197199999997,4.8195
2.26549,1.7925
1.87582572,2.07
1.7217723999999999,4.178708
1.61302888,1.71546788
3.5975981200000002,5.9947
3.56135028,5.93114814
1.79426808,1.6537336200000001
7.5249999999999995,4.9984305
4.0205,3.0014547200000004
3.7409999999999997,3.5844
7.9334999999999996,3.5313299999999996
2.2145,1.3905
6.966,3.24
5.2459999999999996,5.366340800000001
2.709,1.21431996
3.139,2.2046
2.6229999999999998,2.9499173
2.50977,3.0499650399999996
2.83632,5.6240000000000006
1.9779600000000002,2.07336
2.22987,4.9234
1.3901700000000001,1.42593
1.2129,1.1284
3.6013800000000002,2.76762
2.84565,3.05
1.7353800000000001,4.0907352
1.0263000000000002,1.0601206
2.6777100000000003,4.33139826
1.62342,1.4532810600000001
1.9422472800000001,1.54198976
4.75564959,5.3448364800000006
3.2989641300000003,2.25918
3.31324536,4.7791999999999994
2.59918386,1.74174
4.5699936,2.7776
1.78515375,1.6875
2.68487124,1.3479599999999998
4.44146253,3.11
2.09934081,3.2330004000000003
1.84227867,1.24323234
3.0561832200000003,3.2314000000000003
4.6842434399999995,4.95016944
3.3418078199999997,5.6580381
2.08505958,1.21941974
2.29030832,3.24221312
2.1882648799999997,3.5705
3.86631256,3.3349800000000003
3.77560728,3.18681
1.9501635199999998,1.49296
3.6962401599999994,4.401
4.01370864,2.53818
1.5306516000000001,1.35
2.61911496,5.0804292
2.67580576,2.27444056
1.5873423999999998,2.114
2.42636624,3.22968372
3.4921532799999997,7.447332200000001
4.1837810399999995,3.08195811
5.0398758400000006,5.809
5.376937600000001,3.2763
4.2533984,5.459
2.13472448,1.27281
4.67071296,2.52588
4.30155008,3.6180000000000003
6.29181952,2.81064
2.27917952,1.42
4.799117440000001,6.575966800000001
2.1668256,1.3010571
2.03842112,1.9177
6.002909440000001,5.6444005200000005
2.02237056,3.0466359
4.0928927999999996,2.12980845
1.9240000000000002,2.1424000000000003
6.456500000000001,3.3399300000000003
5.0505,2.36964
5.143,3.753
2.1275,0.8245499999999999
2.5160000000000005,1.36
4.8655,5.7842116
2.257,1.17577012
7.289000000000001,5.9494
4.736000000000001,3.8635468800000003
3.4225000000000003,4.47323525
2.7195,1.22777193
1.52568,1.49292
1.33986,1.18916
3.4914599999999996,4.8195
2.26896,1.6634399999999998
3.55992,3.64
2.6503799999999997,5.9601572
2.2885199999999997,2.25516564
3.2078399999999996,4.9528
1.29096,1.9921413600000002
1.84842,4.56995385
3.19806,2.73116613
3.605,1.67475
2.6574,1.11972
5.7268,3.753
2.3895999999999997,2.5512112
3.9758,1.8600297799999999
4.7998,3.51643134
3.5313299999999996,3.2029199999999998
2.5551899999999996,3.6045000000000003
0.9952799999999999,0.74568
1.7226,1.8
1.61733,3.7168508
3.7323,3.7586094
3.26337,5.149100000000001
2.27766,3.59189124
3.01455,7.61658975
1.76088,1.5368029600000002
1.93564,3.0105
0.88536,0.73134
2.49984,2.88
1.5016399999999999,3.8048236
2.1439600000000003,2.3804526200000002
2.66476,4.6357
2.9946,5.2067331
1.8488399999999998,5.15026545
1.1544400000000001,1.11084127
3.7665,2.00043
4.482,3.32
4.9005,7.9835316
3.9015000000000004,2.78522594
2.9835000000000003,3.3371
4.3605,4.8747095400000005
3.6855,2.28014787
0.9321,1.3
2.64573,8.1154908
2.78913,3.74897194
2.76045,5.8135
1.54872,3.25986768
2.58837,8.72885365
1.12569,1.31129383
2.88,6.3340416
1.95,1.8793047
2.54,3.8354
3.72,5.61421656
2.72,6.576864800000001
3.9,3.2573541
6.949851200000001,3.04543736
4.9264768000000005,3.3824000000000005
5.828198,3.9993747
6.553973600000001,2.48895262
1.1564952,1.8119999999999998
2.24552818,3.51643134
1.48416884,3.7236661000000004
2.29371548,1.98782122
6.024900000000001,9.647680350000002
5.9343,3.2824106700000004
1.8864975,3.0224562500000003
3.9540987600000004,2.1882737800000003
7.253895,2.5056570000000002
2.19299432,2.25786
2.47391508,3.89877579
0.9968156000000001,2.035
1.73989632,1.83744
2.0842508,1.9963999999999997
2.04800296,3.0509999999999997
2.61890644,2.07213
3.1716860000000002,3.5
1.37741792,3.3429664000000003
1.14180696,1.21431996
1.9030116000000001,3.1710000000000003
2.51922488,4.19557044
2.05706492,5.48878055
2.5917205599999997,2.38872634
7.116499999999999,4.72708713
5.547,4.141044480000001
4.3214999999999995,4.1406
3.655,1.6268999999999998
8.1055,5.0895
5.6975,2.65
5.2459999999999996,5.366340800000001
2.5799999999999996,1.1564952
3.956,4.4490556
2.45379,2.9819360799999997
1.76337,3.4965
0.9703200000000001,1.01712
1.15692,1.07632
1.28754,0.9894599999999999
3.04158,3.26
2.68704,6.3340416
2.65905,4.3012143
0.9889800000000001,0.88533214
3.69883857,2.9365834399999997
4.155837930000001,4.67071296
2.08505958,2.701
5.58396093,3.82398
2.09934081,3.0282
5.4268674,3.6365999999999996
2.78483985,1.6925999999999999
4.955586810000001,4.684500000000001
3.4417764300000004,1.72797
2.32784049,1.63
2.3135592600000003,3.5628984000000004
2.19930942,1.48416884
5.68392954,6.0098
5.18408649,5.47838874
5.3126175600000005,8.994829800000002
3.21327675,1.8792427500000002
3.4921532799999997,4.94357248
1.48529896,2.4235
4.50124952,3.88266
3.03862688,2.56476
2.3810136,1.8228
2.5851004799999995,3.078
1.46262264,1.29
1.46262264,2.8371228000000004
2.0181924799999997,1.71546788
4.04772312,5.3907
2.8232018400000003,3.7579030200000005
3.76426912,8.0276438
3.9965894400000006,4.6065000000000005
2.68044352,1.63326
4.3978534400000004,2.62218
2.8248985600000003,1.52768
4.47810624,3.7665
2.7285952,1.2188999999999999
3.67557824,2.29
3.210112,1.927492
3.64347712,3.4277
2.31128064,2.17324512
4.01264,6.044912500000001
5.3127353600000005,2.76457489
7.067,3.73596
2.886,3.2136
2.4975000000000005,1.29195
4.9395,2.31756
6.7155000000000005,4.9005
3.071,1.1902199999999998
5.476,2.96
2.3865000000000003,2.8371228000000004
3.1635,1.64800566
5.1615,4.2129
5.8645000000000005,4.78415766
6.882000000000001,3.1070146800000003
2.31786,2.26809
3.8142,3.3851999999999998
1.57458,2.1735
