PGA_of_the_recording_scale1,0.7-1.7&1.7-2.7&2.7-3.8&3.8-4.8&4.8-5.8&5.8-6.8&6.8-7.8&7.8-8.8&8.8-9.8&9.8-10.8,9868&16189&15326&7985&4953&2750&1418&812&253&15
PGA_of_the_recording_scale2,0.7-1.8&1.8-2.9&2.9-4.1&4.1-5.2&5.2-6.3&6.3-7.4&7.4-8.5&8.5-9.6&9.6-10.8&10.8-11.9,11720&17104&13399&6780&4873&2546&1604&1179&336&28
